index,statement,sample_id,openai/gpt-5.4
281,awesome if you havent gone here go now,0,1
279,a professional degree,6,0
279,a professional degree,10,0
279,a professional degree,5,0
279,a professional degree,0,0
280,daily specials are always a hit with my group,2,1
279,a professional degree,9,0
280,daily specials are always a hit with my group,6,1
280,daily specials are always a hit with my group,3,1
279,a professional degree,2,0
279,a professional degree,3,0
278,owned i saw in the salmon sashimi,8,0
278,owned i saw in the salmon sashimi,7,0
278,owned i saw in the salmon sashimi,5,0
278,owned i saw in the salmon sashimi,10,0
281,awesome if you havent gone here go now,4,1
280,daily specials are always a hit with my group,1,1
278,owned i saw in the salmon sashimi,4,0
278,owned i saw in the salmon sashimi,9,0
281,awesome if you havent gone here go now,1,1
280,daily specials are always a hit with my group,10,1
281,awesome if you havent gone here go now,3,1
280,daily specials are always a hit with my group,0,1
280,daily specials are always a hit with my group,7,1
280,daily specials are always a hit with my group,4,1
280,daily specials are always a hit with my group,8,1
281,awesome if you havent gone here go now,5,1
281,awesome if you havent gone here go now,2,1
279,a professional degree,7,0
280,daily specials are always a hit with my group,9,1
281,awesome if you havent gone here go now,7,1
281,awesome if you havent gone here go now,10,1
280,daily specials are always a hit with my group,5,1
282,after months screen just went black all of the headsets is poor very poor,3,1
281,awesome if you havent gone here go now,8,1
282,after months screen just went black all of the headsets is poor very poor,5,1
282,after months screen just went black all of the headsets is poor very poor,1,1
281,awesome if you havent gone here go now,9,1
281,awesome if you havent gone here go now,6,1
282,after months screen just went black all of the headsets is poor very poor,6,1
282,after months screen just went black all of the headsets is poor very poor,7,1
282,after months screen just went black all of the headsets is poor very poor,2,1
282,after months screen just went black all of the headsets is poor very poor,0,1
283,this earpiece,0,0
282,after months screen just went black all of the headsets is poor very poor,8,1
282,after months screen just went black all of the headsets is poor very poor,9,1
282,after months screen just went black all of the headsets is poor very poor,10,1
284,ends,1,0
283,this earpiece,7,0
282,after months screen just went black all of the headsets is poor very poor,4,1
283,this earpiece,5,0
283,this earpiece,6,0
284,ends,8,0
283,this earpiece,2,0
285,battery went completely dead on my headset,4,1
284,ends,6,0
285,battery went completely dead on my headset,10,1
284,ends,3,0
284,ends,5,0
284,ends,9,0
283,this earpiece,3,0
284,ends,0,0
283,this earpiece,8,0
284,ends,4,0
283,this earpiece,1,0
283,this earpiece,9,0
284,ends,10,0
285,battery went completely dead on my headset,9,1
284,ends,7,0
285,battery went completely dead on my headset,3,1
284,ends,2,0
285,battery went completely dead on my headset,5,1
285,battery went completely dead on my headset,7,1
283,this earpiece,10,0
285,battery went completely dead on my headset,1,0
285,battery went completely dead on my headset,2,1
285,battery went completely dead on my headset,0,1
286,were not hot and neither will charge,3,1
286,were not hot and neither will charge,7,0
286,were not hot and neither will charge,2,1
286,were not hot and neither will charge,4,1
286,were not hot and neither will charge,0,0
283,this earpiece,4,0
285,battery went completely dead on my headset,6,1
286,were not hot and neither will charge,1,0
285,battery went completely dead on my headset,8,1
286,were not hot and neither will charge,6,1
286,were not hot and neither will charge,8,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,1,0
286,were not hot and neither will charge,9,0
286,were not hot and neither will charge,5,1
286,were not hot and neither will charge,10,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,2,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,4,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,5,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,3,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,6,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,7,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,8,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,0,0
289,me to get this junk i have no idea,0,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,10,0
289,me to get this junk i have no idea,7,0
288,average or worth the wait that we had for it,8,0
287,wedges were absolutely amazing pizzas here in good pace his reactions to in madison for your time here at best,9,0
289,me to get this junk i have no idea,2,0
288,average or worth the wait that we had for it,4,0
289,me to get this junk i have no idea,1,0
288,average or worth the wait that we had for it,0,0
288,average or worth the wait that we had for it,9,0
289,me to get this junk i have no idea,3,0
288,average or worth the wait that we had for it,6,0
288,average or worth the wait that we had for it,3,0
291,any real suspense,3,0
291,any real suspense,0,0
290,like strings of giallo subgenre,3,0
289,me to get this junk i have no idea,5,0
291,any real suspense,5,0
289,me to get this junk i have no idea,8,0
289,me to get this junk i have no idea,4,0
288,average or worth the wait that we had for it,7,1
290,like strings of giallo subgenre,9,0
290,like strings of giallo subgenre,5,0
290,like strings of giallo subgenre,4,0
291,any real suspense,4,0
289,me to get this junk i have no idea,10,0
291,any real suspense,1,0
289,me to get this junk i have no idea,9,0
290,like strings of giallo subgenre,7,0
290,like strings of giallo subgenre,6,0
288,average or worth the wait that we had for it,2,0
291,any real suspense,6,0
289,me to get this junk i have no idea,6,0
290,like strings of giallo subgenre,1,0
288,average or worth the wait that we had for it,1,0
288,average or worth the wait that we had for it,10,0
291,any real suspense,2,0
290,like strings of giallo subgenre,10,0
288,average or worth the wait that we had for it,5,0
290,like strings of giallo subgenre,0,0
291,any real suspense,10,0
291,any real suspense,7,0
291,any real suspense,9,0
290,like strings of giallo subgenre,8,0
291,any real suspense,8,0
292,them preparing the delicious food,0,0
292,them preparing the delicious food,1,0
292,them preparing the delicious food,2,0
290,like strings of giallo subgenre,2,0
292,them preparing the delicious food,3,0
292,them preparing the delicious food,10,0
293,them again and again,2,0
293,them again and again,4,0
293,them again and again,1,0
292,them preparing the delicious food,8,0
292,them preparing the delicious food,9,0
292,them preparing the delicious food,7,0
293,them again and again,3,0
292,them preparing the delicious food,4,0
293,them again and again,0,0
292,them preparing the delicious food,6,0
292,them preparing the delicious food,5,0
295,fry love it,2,0
295,fry love it,6,1
293,them again and again,7,0
293,them again and again,6,0
294,receiving and using the product for just days it broke,9,1
294,receiving and using the product for just days it broke,6,1
293,them again and again,10,0
293,them again and again,9,0
295,fry love it,4,0
294,receiving and using the product for just days it broke,8,1
296,excellent job of revealing the complexity of the task and the incredible challenges facing south africa,1,1
295,fry love it,8,0
293,them again and again,8,0
294,receiving and using the product for just days it broke,4,1
